web-scraper-order,web-scraper-start-url,link_title,link_title-href,next_page,next_page-href
"1582241811-562","http://bafe.fr","La première cause de mortalité pour les femmes de 19 à 44 ans est… la violence domestique!","http://www.glamourparis.com/societe/news/articles/la-premiere-cause-de-mortalite-pour-les-femmes-de-19-44-est-la-violence-domestique-1915-06062013/35414","Page suivante","http://bafe.fr/page/18/"
"1582241782-226","http://bafe.fr","Expliquer le privilège blanc à une personne blanche et pauvre","http://www.etatdexception.net/expliquer-le-privilege-blanc-a-une-personne-blanche-et-pauvre/","Page suivante","http://bafe.fr/page/7/"
"1582241804-482","http://bafe.fr","De Rémi Gaillard au slut-shaming: la culture du viol, c’est quoi?","http://www.lesinrocks.com/2015/06/18/actualite/de-remi-gaillard-au-slut-shaming-la-culture-du-viol-cest-quoi-11754653/","Page suivante","http://bafe.fr/page/16/"
"1582241780-204","http://bafe.fr","Mon rapport au rap en tant que femme racisée","http://www.lallab.org/mon-rapport-au-rap-en-tant-que-femme-racisee/","Page suivante","http://bafe.fr/page/6/"
"1582241795-365","http://bafe.fr","[podcast] Être contre les femmes… tout contre","https://www.franceinter.fr/emissions/l-espace-francophone/l-espace-francophone-30-juillet-2017","Page suivante","http://bafe.fr/page/12/"
"1582241809-531","http://bafe.fr","Messieurs, voilà comment vous pouvez vous rendre utiles ce 8 mars","http://slate.fr/story/138476/guide-8-mars-hommes","Page suivante","http://bafe.fr/page/17/"
"1582241784-252","http://bafe.fr","Ce que le racisme doit à la race : une perspective (dé)constructiviste","http://fondation-frantzfanon.com/ce-que-le-racisme-doit-a-la-race-une-perspective-deconstructiviste/","Page suivante","http://bafe.fr/page/8/"
"1582241780-210","http://bafe.fr","Comment être un·e bon·ne allié·e hétéro des personnes non hétéros ?","http://roseaux.co/2017/04/comment-etre-un-e-bon-ne-allie-e-hetero/","Page suivante","http://bafe.fr/page/6/"
"1582241822-706","http://bafe.fr","[podcast] Grande traversée : Women’s power, les nouveaux féminismes : « Nos corps, nos choix »","https://www.franceculture.fr/emissions/grande-traversee-womens-power-les-nouveaux-feminismes/nos-corps-nos-choix","Page suivante","http://bafe.fr/page/23/"
"1582241818-655","http://bafe.fr","J’ai testé le porno féministe, à mille lieues du porno version YouPorn","http://tempsreel.nouvelobs.com/rue89/rue89-porte-jarretelles-wheelchair/20151011.RUE2096/j-ai-teste-le-porno-feministe-a-mille-lieues-du-porno-version-youporn.html","Page suivante","http://bafe.fr/page/21/"
"1582241825-728","http://bafe.fr","La «mode islamique», le nouveau visage du débat biaisé sur le voile","http://www.slate.fr/story/116293/mode-islamique-debat-voile","Page suivante","http://bafe.fr/page/24/"
"1582241843-990","http://bafe.fr","Consentement, « zone grise » & mots simples","https://pouletrotique.com/2015/07/07/consentement-zone-grise-mots-simples/","Page suivante","http://bafe.fr/page/32/"
"1582241848-1027","http://bafe.fr","Les cultures enclines au viol et les cultures sans viol. les études interculturelles","https://antisexisme.wordpress.com/2013/01/09/cultures-du-viol-1/","Page suivante","http://bafe.fr/page/34/"
"1582241782-225","http://bafe.fr","Du racisme dans le milieu gay","http://roseaux.co/2017/10/racisme-gay/","Page suivante","http://bafe.fr/page/7/"
"1582241811-568","http://bafe.fr","L’invention de la cellulite","http://sociovoce.hypotheses.org/1151","Page suivante","http://bafe.fr/page/18/"
"1582241845-1020","http://bafe.fr","Stars et agresseurs sexuels, le combo tabou","http://www.brain-magazine.fr/article/reportages/30345-Stars-et-agresseurs-sexuels-le-combo-tabou","Page suivante","http://bafe.fr/page/33/"
"1582241769-81","http://bafe.fr","[podcast]  Asiatiques exotisées","https://soundcloud.com/miroir-miroir/asiatiques-exotisees","Page suivante","http://bafe.fr/page/2/"
"1582241780-197","http://bafe.fr","Judith Butler, théoricienne du genre","https://www.cairn.info/revue-cahiers-du-genre-2008-1-page-205.htm","Page suivante","http://bafe.fr/page/6/"
"1582241820-687","http://bafe.fr","PETITE LISTE DE TERMES ET INSULTES OPPRESSIVES… ET COMMENT MIEUX FAIRE !","https://toutestsoncontraire.wordpress.com/2016/06/21/petite-liste-de-termes-et-insultes-oppressives-et-comment-mieux-faire/","Page suivante","http://bafe.fr/page/22/"
"1582241780-185","http://bafe.fr","Dans le sillage de Serena Williams, les femmes noires dénoncent le mépris médical auquel elles font face","https://www.buzzfeed.com/juliareinstein/les-femmes-noires-haussent-le-ton-apris-que-serena?utm_term=.wrVZngz9bm#.gja5m2Azjv","Page suivante","http://bafe.fr/page/6/"
"1582241813-587","http://bafe.fr","29 films féministes à voir au moins une fois dans sa vie","https://www.buzzfeed.com/eleanorbate/29-films-feministes-a-voir-au-moins-une-fois-dans-sa-vie","Page suivante","http://bafe.fr/page/19/"
"1582241811-556","http://bafe.fr","Le Colorisme","http://www.badbitchcentral.net/le-colorisme/","Page suivante","http://bafe.fr/page/18/"
"1582241850-1056","http://bafe.fr","Féministes mais anti-voile : un argumentaire à l’usage du féminisme non-excluant","http://angryaboutthings.tumblr.com/post/97561177885/f%C3%A9ministes-mais-anti-voile-un-argumentaire-%C3%A0","Page suivante","http://bafe.fr/page/35/"
"1582241804-506","http://bafe.fr","Sex robots epitomize patriarchy and offer men a solution to the threat of female independence","http://www.feministcurrent.com/2017/04/27/sex-robots-epitomize-patriarchy-offer-men-solution-threat-female-independence/","Page suivante","http://bafe.fr/page/16/"
"1582241769-76","http://bafe.fr","Autisme et/ou TDAH ?","https://dcaius.fr/blog/2019/02/08/autisme-etou-tdah/","Page suivante","http://bafe.fr/page/2/"
"1582241841-936","http://bafe.fr","La transition, c’est pas un peu… sexiste ?","https://wakeningprincess.wordpress.com/2016/02/29/la-transition-cest-pas-un-peu-sexiste/","Page suivante","http://bafe.fr/page/31/"
"1582241832-815","http://bafe.fr","5 bonnes raisons de soutenir la non mixité","https://emmaclit.com/2016/04/23/5-bonnes-raisons-de-soutenir-la-non-mixite/","Page suivante","http://bafe.fr/page/27/"
"1582241793-356","http://bafe.fr","Comment et pourquoi je ne me lave plus le vagin et la vulve","http://moruemoderne.blogspot.be/2014/12/comment-et-pourquoi-je-ne-me-lave-plus.html","Page suivante","http://bafe.fr/page/11/"
"1582241818-633","http://bafe.fr","Antispécisme, l’ultime domination","https://msdreydful.wordpress.com/2014/02/03/antispecisme-lultime-domination/comment-page-2/","Page suivante","http://bafe.fr/page/21/"
"1582241782-234","http://bafe.fr","[anglais] White Fragility / Fragilité Blanche","http://www.overcomingracism.org/resources/White-Fragility.pdf","Page suivante","http://bafe.fr/page/7/"
"1582241827-771","http://bafe.fr","[vidéo] 7 SERIES LESBIENNES A VOIR AVANT DE MOURIR [fr/eng sub]","https://www.youtube.com/watch?v=mRZBRTcL_8E","Page suivante","http://bafe.fr/page/25/"
"1582241809-515","http://bafe.fr","À UN POIL PRÈS… LA PILOSITÉ FÉMININE","http://simonae.fr/militantisme/pilosite-feminine/","Page suivante","http://bafe.fr/page/17/"
"1582241809-524","http://bafe.fr","En finir avec l’opposition égalité/équité","http://uneheuredepeine.blogspot.pt/2015/05/en-finir-avec-lopposition-egaliteequite.html","Page suivante","http://bafe.fr/page/17/"
"1582241841-942","http://bafe.fr","Vous avez dit « enculé » ?","http://lmsi.net/Vous-avez-dit-encule","Page suivante","http://bafe.fr/page/31/"
"1582241773-144","http://bafe.fr","Être au clair sur l’antisémitisme","https://leseumcollectif.wordpress.com/2018/05/05/etre-au-clair-sur-lantisemitisme/","Page suivante","http://bafe.fr/page/4/"
"1582241825-727","http://bafe.fr","Le voile, pas plus aliénant que la minijupe, par Esther Benbassa","http://www.liberation.fr/debats/2016/04/05/le-voile-pas-plus-alienant-que-la-minijupe-par-esther-benbassa_1444176","Page suivante","http://bafe.fr/page/24/"
"1582241834-847","http://bafe.fr","Demain, tout commence, d’Hugo Gélin L’indétrônable image du Noir","http://africultures.com/demain-tout-commence-dhugo-gelin-13905/","Page suivante","http://bafe.fr/page/28/"
"1582241780-184","http://bafe.fr","Deux poids, deux mesures, des patientes dénoncent la grossophobie ordinaires","https://www.francetvinfo.fr/societe/grand-format-je-ne-me-soigne-plus-a-cause-des-medecins-des-patientes-denoncent-la-grossophobie-medicale_2551559.html","Page suivante","http://bafe.fr/page/6/"
"1582241825-747","http://bafe.fr","Your White Savior Complex is detrimental to my development","http://tmsruge.com/2016/03/21/your-white-savior-complex-is-detrimental-to-my-development/#.VznEJOSCwXg","Page suivante","http://bafe.fr/page/24/"
"1582241827-765","http://bafe.fr","Les filles sont drôles comme l’éclair","http://www.mirionmalle.com/2013/11/les-filles-sont-droles-comme-leclair.html","Page suivante","http://bafe.fr/page/25/"
"1582241832-812","http://bafe.fr","Street fighter 2 amène encore un autre cliché raciste, les personnages méchant ont la peau foncée.","https://mic.com/articles/177307/street-fighter-2-brings-an-old-racist-trope-to-nintendo-switch-brown-skinned-villains#.ACwnIq6B4","Page suivante","http://bafe.fr/page/27/"
"1582241771-103","http://bafe.fr","[podcast] La dépigmentation et l’industrie de la « peau blanche »","https://soundcloud.com/miroir-miroir/la-d-pigmentation-et","Page suivante","http://bafe.fr/page/3/"
"1582241786-298","http://bafe.fr","[podcast] Mathilde Larrère, historienne, spécialiste des révolutions et de la citoyenneté","https://www.franceinter.fr/emissions/les-savantes/les-savantes-01-juillet-2017","Page suivante","http://bafe.fr/page/9/"
"1582241780-202","http://bafe.fr","[anglais] Privilege 101","http://feministastic.com/2016/08/12/privilege-101/","Page suivante","http://bafe.fr/page/6/"
"1582241771-115","http://bafe.fr","Le racisme anti-Blancs existe-t-il ?","https://www.franceculture.fr/societe/le-racisme-anti-blancs-existe-t-il","Page suivante","http://bafe.fr/page/3/"
"1582241832-813","http://bafe.fr","[vidéo] La non-mixité 101 (ft. Naya, Selene, Buffy, Margot)","https://www.youtube.com/watch?v=4fV-DQSTnT0","Page suivante","http://bafe.fr/page/27/"
"1582241837-884","http://bafe.fr","Vous avez dit « race sociale » ?","http://lmsi.net/Vous-avez-dit-race-sociale","Page suivante","http://bafe.fr/page/29/"
"1582241820-682","http://bafe.fr","En fait, la psychophobie, tout le monde s’en badigeonne le nombril ?","https://coupsdegueuledelau.wordpress.com/2015/09/07/en-fait-la-psychophobie-tout-le-monde-sen-badigeonne-le-nombril/","Page suivante","http://bafe.fr/page/22/"
"1582241811-549","http://bafe.fr","Résumé de Le rose et le bleu La fabrique du féminin et du masculin","http://www.crepegeorgette.com/2017/01/02/fabrique-feminin-masculin/","Page suivante","http://bafe.fr/page/18/"
"1582241784-245","http://bafe.fr","Expliquez-moi le mépris de classe ordinaire","http://simonae.fr/au-quotidien/societe/expliquez-moi-le-mepris-de-classe-ordinaire/","Page suivante","http://bafe.fr/page/8/"
"1582241773-150","http://bafe.fr","A la maison, au travail ou dans la rue : les chiffres des violences contre les femmes","http://www.lemonde.fr/les-decodeurs/visuel/2017/11/25/a-la-maison-au-travail-ou-dans-la-rue-les-chiffres-des-violences-contre-les-femmes_5220284_4355770.html","Page suivante","http://bafe.fr/page/4/"
"1582241850-1062","http://bafe.fr","[vidéo] Les différences cognitives entre hommes et femmes : mythes et réalité","http://savoirs.ens.fr/expose.php?id=1733","Page suivante","http://bafe.fr/page/35/"
"1582241834-858","http://bafe.fr","Leslie T. Chang: The voices of China’s workers","https://www.youtube.com/watch?v=Bc2wVyl8RLI&feature=youtu.be","Page suivante","http://bafe.fr/page/28/"
"1582241818-645","http://bafe.fr","Quand la pub s’attaque aux clichés sexistes… qu’elle a fabriqués","https://www.letemps.ch/societe/2017/06/27/pub-sattaque-aux-cliches-sexistes-fabriques","Page suivante","http://bafe.fr/page/21/"
"1582241809-537","http://bafe.fr","Des adolescents portent plainte pour violences policières","http://www.lemonde.fr/police-justice/article/2015/12/18/espece-de-libanais-de-merde-connards-sales-noirs-des-adolescents-portent-plainte-pour-violences-policieres_4834472_1653578.html","Page suivante","http://bafe.fr/page/17/"
"1582241804-497","http://bafe.fr","Injonction à la pédagogie & tone policing","https://feminazgulencolere.wordpress.com/2017/05/17/injonction-a-la-pedagogie-tone-policing/","Page suivante","http://bafe.fr/page/16/"
"1582241839-918","http://bafe.fr","Le Fou, premier personnage gay chez Disney ? Walt Dis-Nice-Try !","http://simonae.fr/sciences-culture/disney-personnage-gay/","Page suivante","http://bafe.fr/page/30/"
"1582241827-759","http://bafe.fr","La violence des opprimé·e·s","https://emmaclit.com/2016/05/25/la-violence-des-opprime%C2%B7e%C2%B7s/","Page suivante","http://bafe.fr/page/25/"
"1582241804-486","http://bafe.fr","6 Forms of Ableism We Need to Retire Immediately / 6 formes de validisme que nous devons arrêter","https://mic.com/articles/121653/6-forms-of-ableism-we-need-to-retire-immediately#.dr5RFh9oS","Page suivante","http://bafe.fr/page/16/"
"1582241813-571","http://bafe.fr","Les femmes, leurs désirs, leur plaisir et leur orgasme","https://antisexisme.net/2015/12/18/sexualite-feminine/","Page suivante","http://bafe.fr/page/19/"
"1582241816-603","http://bafe.fr","[vidéo] LA MALEDICTION DE CHAM","https://www.youtube.com/watch?v=jFV5FKW9MV8&t=6s","Page suivante","http://bafe.fr/page/20/"
"1582241822-700","http://bafe.fr","Le point Desproges","https://nhetic.wordpress.com/2013/11/17/le-point-desproges/","Page suivante","http://bafe.fr/page/23/"
"1582241839-906","http://bafe.fr","BlackHERstorymonth#3 : Paulette Nardal, l’oubliée de la négritude.","https://afrofeminista.com/2016/02/17/blackherstorymonth-paulette-nardalloubliee-de-la-negritude/","Page suivante","http://bafe.fr/page/30/"
"1582241798-415","http://bafe.fr","Je finirai par ouvrir une coopérative fruitière","http://lesquestionscomposent.fr/je-finirai-par-ouvrir-une-cooperative-fruitiere/","Page suivante","http://bafe.fr/page/13/"
"1582241841-957","http://bafe.fr","Mythes autour du viol. Partie 5 : Les mythes sur le viol dans les médias","https://antisexisme.net/2012/03/08/les-mythes-sur-le-viol-dans-les-media/","Page suivante","http://bafe.fr/page/31/"
"1582241829-803","http://bafe.fr","“Fat shaming week”, l’odieux lâchage des machos américains","http://www.lesinrocks.com/2013/11/03/actualite/fat-shaming-week-lodieux-lachage-machos-americains-11441642/","Page suivante","http://bafe.fr/page/26/"
"1582241789-306","http://bafe.fr","Petit manuel d’autodéfense contre le harcèlement sur Internet","https://www.streetpress.com/sujet/1484923620-que-faire-contre-cyberharcelement","Page suivante","http://bafe.fr/page/10/"
"1582241780-201","http://bafe.fr","[vidéo] A-t-on peur de la masculinité noire ?","https://www.facebook.com/ByUsMediaOff/videos/1874944309488162/","Page suivante","http://bafe.fr/page/6/"
"1582241773-143","http://bafe.fr","Handicap : ces militants qui cassent les codes","http://www.liberation.fr/apps/2017/03/handicap-ces-militants-qui-cassent-les-codes/#chapitre-1","Page suivante","http://bafe.fr/page/4/"
"1582241784-241","http://bafe.fr","[vidéo] The Adorkable Misogyny of The Big Bang Theory","https://www.youtube.com/watch?v=X3-hOigoxHs","Page suivante","http://bafe.fr/page/8/"
"1582241832-824","http://bafe.fr","LA PUISSANCE IMPARFAITE DE « I AM NOT YOUR NEGRO »","http://www.etatdexception.net/la-puissance-imparfaite-de-i-am-not-your-negro/","Page suivante","http://bafe.fr/page/27/"
"1582241820-685","http://bafe.fr","Les jouets genrés. La domination d’un genre sur un autre s’apprend dès le plus jeune âge","http://www.revolutionpermanente.fr/Les-jouets-genres-La-domination-d-un-genre-sur-un-autre-s-apprend-des-le-plus-jeune-age","Page suivante","http://bafe.fr/page/22/"
